1832*{'date': 'February 9', 'text': 'The Florida Legislative Council grants a city charter for Jacksonville, Florida.', 'self': False, 'pos': 'DET'}
1815*{'text': 'The Spanish Empire is expelled from Veracruz.', 'self': False, 'pos': 'DET'}
1816*{'date': 'January 6', 'text': 'Tsar Alexander I of Russia signs an order for the expulsion of the Jesuits from the Russian Empire.', 'self': False, 'pos': 'NP'}
1816*{'date': 'January 7', 'text': 'Sir Humphry Davy tests the Davy lamp for miners at Hebburn Colliery.', 'self': False, 'pos': 'NP'}
1816*{'date': 'January 17', 'text': "Fire nearly destroys the city of St. John's, Newfoundland.", 'self': False, 'pos': 'NP'}
1816*{'date': 'February 8', 'text': 'Estonia emancipates its peasants from serfdom.', 'self': False, 'pos': 'NP'}
1816*{'date': 'February 10', 'text': 'Friedrich Karl Ludwig, Duke of Schleswig-Holstein-Sonderburg-Beck dies and is succeeded by the later Friedrich Wilhelm, Duke of Schleswig-Holstein-Sonderburg-Glücksburg, his son and founder of the Schleswig-Holstein-Sonderburg-Glücksburg.', 'self': False, 'pos': 'NP'}
1816*{'date': 'February 20', 'text': "Gioachino Rossini's opera Il Barbiere di Siviglia premieres at the Teatro Argentina in Rome.", 'self': False, 'pos': 'NP'}
1816*{'date': 'May 2', 'text': 'Leopold of Saxe-Coburg (later King of the Belgians) marries Charlotte Augusta, but she dies the next year.', 'self': False, 'pos': 'NP'}
1816*{'date': 'July', 'text': 'Lord Byron, Mary Wollstonecraft Godwin, Percy Bysshe Shelley and John Polidori, gathered at the Villa Diodati by Lake Geneva in a rainy Switzerland, tell each other tales.', 'self': False, 'pos': 'NP'}
1816*{'date': 'July 9', 'text': 'Argentina gains independence from Spain.', 'self': False, 'pos': 'NP'}
1816*{'date': 'July 17', 'text': 'The French passenger ship Medusa runs aground off the coast of Senegal, with 140 lives lost in the botched rescue that takes weeks, leading to a scandal in the French government.', 'self': False, 'pos': 'DET'}
1816*{'date': 'August 24', 'text': 'The Treaty of St. Louis is signed in St. Louis, Missouri.', 'self': False, 'pos': 'DET'}
1816*{'date': 'October 21', 'text': 'Penang Free School was founded by Rev.', 'self': False, 'pos': 'NP'}
1816*{'date': 'November 6', 'text': 'James Monroe defeats Rufus King in the U.S. presidential election.', 'self': False, 'pos': 'NP'}
1816*{'date': 'December 11', 'text': 'Indiana is admitted as the 19th U.S. state.', 'self': False, 'pos': 'NP'}
1816*{'text': 'Tsultrim Gyatso becomes the 10th Dalai Lama.', 'self': False, 'pos': 'NP'}
1816*{'text': 'Banjul, capital of The Gambia, is founded as a trading post, and named Bathurst.', 'self': False, 'pos': 'NP'}
1816*{'text': 'René Laennec invents the stethoscope.', 'self': False, 'pos': 'NP'}
1816*{'text': 'The Second Bank of the United States obtains its charter.', 'self': False, 'pos': 'DET'}
1816*{'text': 'E. Remington and Sons (the famous firearm and later typewriter manufacturing company) is founded.', 'self': False, 'pos': 'NP'}
1816*{'text': 'The Senate of Finland is established.', 'self': False, 'pos': 'DET'}
1816*{'text': "Robert Stirling patents his Stirling engine, then known as Stirling's air engine.", 'self': False, 'pos': 'NP'}
1816*{'text': 'A rail capable of supporting a heavy locomotive is developed.', 'self': False, 'pos': 'DET'}
1816*{'text': 'The Ottomans grant Serbia local autonomy.', 'self': False, 'pos': 'DET'}
1816*{'text': 'Rammohun Roy founds Hindu College in Calcutta, offering instructions in Western languages and subjects.', 'self': False, 'pos': 'NP'}
1817*{'date': 'January 19', 'text': 'An army of 5,423 soldiers, led by General José de San Martín, starts crossing the Andes from Argentina to liberate Chile and then Peru.', 'self': False, 'pos': 'DET'}
1817*{'text': "President James Madison vetoes John C. Calhoun's Bonus Bill.", 'self': False, 'pos': 'NP'}
1817*{'text': 'U.S. Congress passes law to split the Mississippi Territory, after Mississippi drafts a constitution, creating the Alabama Territory effective in August.', 'self': False, 'pos': 'NP'}
1817*{'date': 'March 4', 'text': 'James Monroe succeeds James Madison as President of the United States of America.', 'self': False, 'pos': 'NP'}
1817*{'date': 'April', 'text': 'An earthquake strikes Palermo, Italy.', 'self': False, 'pos': 'DET'}
1817*{'date': 'April 15', 'text': 'The first American school for the deaf opens in Hartford, Connecticut.', 'self': False, 'pos': 'DET'}
1817*{'date': 'April 29', 'text': 'The Rush-Bagot Treaty is signed.', 'self': False, 'pos': 'DET'}
1817*{'date': 'May', 'text': 'The General Convention of the Episcopal Church founds the General Theological Seminary while meeting in New York City.', 'self': False, 'pos': 'DET'}
1817*{'date': 'June 25', 'text': 'A large riot breaks out in Copenhagen Prison; the army is sent to quell it.', 'self': False, 'pos': 'DET'}
1817*{'date': 'August 22', 'text': 'The town of Araraquara, Brazil is founded.', 'self': False, 'pos': 'DET'}
1817*{'date': 'August 23', 'text': 'An earthquake near the site of the ancient Greek city of Helike results in 65 deaths.', 'self': False, 'pos': 'DET'}
1817*{'date': 'October 31', 'text': 'Emperor Ninkō accedes to the throne of Japan.', 'self': False, 'pos': 'NP'}
1817*{'date': 'November 20', 'text': 'The first Seminole War begins in Florida.', 'self': False, 'pos': 'DET'}
1817*{'date': 'November 22', 'text': 'Frédéric Cailliaud discovers the old Roman emerald mines at Sikait, Egypt.', 'self': False, 'pos': 'NP'}
1817*{'date': 'December 10', 'text': 'Mississippi is admitted as the 20th U.S. state, formerly the Mississippi Territory.', 'self': False, 'pos': 'NP'}
1817*{'text': 'Elgin Marbles are displayed in the British Museum.', 'self': False, 'pos': 'NP'}
1817*{'text': 'John Kidd extracts naphthalene from coal tar.', 'self': False, 'pos': 'NP'}
1817*{'text': 'Samuel Taylor Coleridge publishes Biographia Literaria.', 'self': False, 'pos': 'NP'}
1817*{'text': 'A typhus epidemic occurs in Edinburgh and Glasgow.', 'self': False, 'pos': 'DET'}
1817*{'text': 'The Pernambucan Revolt breaks out in Brazil.', 'self': False, 'pos': 'DET'}
1810*{'date': 'January 12', 'text': 'The marriage of Napoleon and Josephine is annulled.', 'self': False, 'pos': 'DET'}
1810*{'date': 'March 4', 'text': 'The French Army, under the command of André Masséna, retreats from Portugal.', 'self': False, 'pos': 'DET'}
1810*{'date': 'March 11', 'text': 'Napoleon marries Marie-Louise of Austria.', 'self': False, 'pos': 'NP'}
1810*{'date': 'May 1', 'text': "Macon's Bill Number 2 becomes law in the United States, intending to motivate Britain and France to stop seizing American vessels during the Napoleonic Wars.", 'self': False, 'pos': 'NP'}
1810*{'date': 'June 4', 'text': 'The Society in Dedham for Apprehending Horse Thieves is founded in Dedham, Massachusetts.', 'self': False, 'pos': 'DET'}
1810*{'date': 'June 23', 'text': 'John Jacob Astor forms the Pacific Fur Company.', 'self': False, 'pos': 'NP'}
1810*{'date': 'June', 'text': "Nicolas Appert publishes L'art de conserver pendant plusieurs années toutes les substances animales ou végétales, the first description of modern food preservation using airtight containers.", 'self': False, 'pos': 'NP'}
1810*{'date': 'July 9', 'text': 'Napoleon annexes the Kingdom of Holland.', 'self': False, 'pos': 'NP'}
1810*{'date': 'July 11', 'text': 'Frederick Hasselborough discovers Macquarie Island in the subantarctic.', 'self': False, 'pos': 'NP'}
1810*{'date': 'July 20', 'text': 'Colombia declares its independence from the Spanish Empire.', 'self': False, 'pos': 'NP'}
1810*{'date': 'August 6', 'text': 'The city of Santa Cruz de Mompox, in modern-day Colombia, declares independence from the Spanish Empire.', 'self': False, 'pos': 'DET'}
1810*{'date': 'September 8', 'text': "The Tonquin sets sail from New York Harbor with 33 employees of John Jacob Astor's newly created Pacific Fur Company on board.", 'self': False, 'pos': 'DET'}
1810*{'date': 'September 18', 'text': 'Chile forms its First National Junta, which is their first step towards its independence.', 'self': False, 'pos': 'NP'}
1810*{'date': 'September 23', 'text': 'The Republic of West Florida declares independence from Spain.', 'self': False, 'pos': 'DET'}
1810*{'date': 'September 26', 'text': 'A new Act of Succession is adopted by the Riksdag of the Estates and Jean Baptiste Bernadotte becomes heir to the Swedish throne.', 'self': False, 'pos': 'DET'}
1810*{'date': 'October 27', 'text': 'The United States annexes the Republic of West Florida.', 'self': False, 'pos': 'DET'}
1810*{'text': 'A peace treaty in Haiti confirms its division between the northern State of Haiti ruled autocratically by the gen de couleur Henri Christophe and the southern Republic ruled by the mulatto Alexandre Pétion.', 'self': False, 'pos': 'DET'}
1810*{'text': 'Russia acquires Sukhumi through a treaty with the Abkhazian dukes, and declares a protectorate over the whole of Abkhazia.', 'self': False, 'pos': 'NP'}
1810*{'text': 'Amadou Lobbo initiates his jihad in present-day Mali.', 'self': False, 'pos': 'NP'}
1810*{'text': 'The first steamboat sails on the Ohio River.', 'self': False, 'pos': 'DET'}
1810*{'text': 'Johann Wolfgang von Goethe publishes his Theory of Colours.', 'self': False, 'pos': 'NP'}
1810*{'text': 'Adult cotton spinners stage a general strike in Manchester.', 'self': False, 'pos': 'NP'}
1810*{'text': 'The Saint Petersburg main military engineering school becomes the first engineering higher learning institution in the Russian Empire, after addition of officers classes and application of five-year term of teaching.', 'self': False, 'pos': 'DET'}
1810*{'text': 'Rocky Point Manor is built in Harrodsburg, Kentucky.', 'self': False, 'pos': 'NP'}
1810*{'text': 'Moose become extinct in the Caucasus.', 'self': False, 'pos': 'NP'}
1810*{'text': 'Palm oil sales from West Africa to Britain reach 1,000 tons.', 'self': False, 'pos': 'NP'}
1811*{'date': 'January 8', 'text': 'An unsuccessful slave revolt is led by Charles Deslandes in St. Charles and St. James, Louisiana.', 'self': False, 'pos': 'DET'}
1811*{'date': 'January 22', 'text': 'The Casas Revolt begins in San Antonio, Texas.', 'self': False, 'pos': 'DET'}
1811*{'date': 'March 22', 'text': "The Commissioners' Plan for Manhattan is presented.", 'self': False, 'pos': 'DET'}
1811*{'date': 'March 25', 'text': 'Great Comet discovered by Honoré Flaugergues.', 'self': False, 'pos': 'NP'}
1811*{'date': 'March 28', 'text': 'Henri Christophe is proclaimed King Henri I, turning the northern State of Haiti into the Kingdom of Haiti.', 'self': False, 'pos': 'NP'}
1811*{'date': 'April 5–April 6', 'text': 'Revolutionary riots occur in Buenos Aires.', 'self': False, 'pos': 'NP'}
1811*{'date': 'May 14', 'text': 'Paraguay declares independence from Spain.', 'self': False, 'pos': 'NP'}
1811*{'date': 'May 18', 'text': 'The Battle of Las Piedras is fought near Las Piedras, Banda Oriental, resulting in the first victory for the independentists of Uruguay.', 'self': False, 'pos': 'DET'}
1811*{'date': 'June 9', 'text': 'The Great fire of the Podil breaks out in Kiev, Ukraine.', 'self': False, 'pos': 'DET'}
1811*{'date': 'July 5', 'text': 'Venezuela declares its independence from Spain.', 'self': False, 'pos': 'NP'}
1811*{'date': 'August 3', 'text': 'First ascent of Jungfrau, third highest summit in the Bernese Alps,.', 'self': False, 'pos': 'NP'}
1811*{'date': 'September', 'text': 'Nathan of Breslov leads the first annual Rosh Hashana kibbutz (pilgrimage) of Breslov Hasidim to the grave of Rabbi Nachman of Breslov in Uman, Ukraine.', 'self': False, 'pos': 'NP'}
1811*{'date': 'October 11', 'text': "Inventor John Stevens' boat, the Juliana, begins operation as the first steam-powered ferry service, between New York City and Hoboken, New Jersey.", 'self': False, 'pos': 'NP'}
1811*{'date': 'October 26', 'text': 'The Argentine Government declares freedom of expression for the press.', 'self': False, 'pos': 'DET'}
1811*{'date': 'November', 'text': 'Luddite uprisings begin in northern England and the Midlands.', 'self': False, 'pos': 'NP'}
1811*{'date': 'December 16', 'text': 'The New Madrid earthquake in the Mississippi Valley near New Madrid reverses the course of the river for a while.', 'self': False, 'pos': 'DET'}
1811*{'date': 'December 21', 'text': 'First Constitution of Republic of Venezuela after declares its independence from Spain.', 'self': False, 'pos': 'NP'}
1811*{'text': 'The Red River Colony is founded in Manitoba, Canada.', 'self': False, 'pos': 'DET'}
1812*{'date': 'January 1', 'text': 'The Allgemeines bürgerliches Gesetzbuch (the Austrian civil code) enters into force in the Austrian Empire.', 'self': False, 'pos': 'DET'}
1812*{'date': 'February 7', 'text': 'The last New Madrid Earthquake strikes New Madrid, Missouri, with an estimated moment magnitude of over 8;.', 'self': False, 'pos': 'DET'}
1812*{'date': 'February 12', 'text': 'Napoleon authorizes the usage of Mesures usuelles, the basis of the Metric System.', 'self': False, 'pos': 'NP'}
1812*{'date': 'February 13', 'text': 'First Chilean newspaper La Aurora de Chile is dealing with political philosophy and standing in favor of the new national government.', 'self': False, 'pos': 'NP'}
1812*{'date': 'February 27', 'text': 'Poet Lord Byron gives his first address as a member of the House of Lords, in defense of Luddite violence against Industrialism in his home county of Nottinghamshire.', 'self': False, 'pos': 'NP'}
1812*{'date': 'March 12', 'text': 'The Cádiz Cortes, in exile, create the first modern Spanish constitution.', 'self': False, 'pos': 'DET'}
1812*{'date': 'March 26', 'text': 'An earthquake destroys Caracas, Venezuela.', 'self': False, 'pos': 'DET'}
1812*{'date': 'April 4', 'text': 'U.S. President James Madison enacts a 90-day embargo on trade with the United Kingdom.', 'self': False, 'pos': 'NP'}
1812*{'date': 'April 30', 'text': 'Louisiana is admitted as the 18th U.S. state.', 'self': False, 'pos': 'NP'}
1812*{'date': 'May 11', 'text': 'John Bellingham assassinates British Prime Minister Spencer Perceval in the lobby of the British House of Commons.', 'self': False, 'pos': 'NP'}
1812*{'date': 'June 16', 'text': 'New York State charters City Bank of New York, which later became Citibank.', 'self': False, 'pos': 'NP'}
1812*{'date': 'June 18', 'text': 'The War of 1812 begins between the United States and the British Empire.', 'self': True, 'pos': 'DET'}
1812*{'date': 'June 24', 'text': "Napoleon's Grande Armée crosses the Niemen River and invades Russia (see French invasion of Russia).", 'self': False, 'pos': 'NP'}
1812*{'date': 'July 12', 'text': 'Americans invade Canada at Windsor, Ontario.', 'self': False, 'pos': 'NP'}
1812*{'date': 'September 14', 'text': "Napoleon's troops enter Moscow, which is deliberately set on fire by Muscovites on orders of Fyodor Rostopchin.", 'self': False, 'pos': 'NP'}
1812*{'date': 'October', 'text': 'The capital of the Commonwealth of Pennsylvania, United States is permanently moved from Lancaster to Harrisburg.', 'self': False, 'pos': 'DET'}
1812*{'date': 'October 19', 'text': 'Napoleon begins his retreat from Moscow.', 'self': False, 'pos': 'NP'}
1812*{'date': 'November 5', 'text': 'James Madison defeats DeWitt Clinton in the U.S. presidential election.', 'self': False, 'pos': 'NP'}
1812*{'date': 'November 10', 'text': 'A general election in the United Kingdom sees victory for the Tory Party under Robert Jenkinson, 2nd Earl of Liverpool.', 'self': False, 'pos': 'DET'}
1812*{'date': 'December 20', 'text': "The first volume of Grimm's Fairy Tales is published.", 'self': False, 'pos': 'DET'}
1812*{'text': 'The Bishop James Madison Society is founded at the College of William & Mary, Williamsburg, Virginia.', 'self': False, 'pos': 'DET'}
1812*{'text': "The Old Oscar Pepper Distillery (now the Woodford Reserve Distillery), the oldest Kentucky Bourbon distillery, is established along Glenn's Creek in Woodford County, Kentucky.", 'self': False, 'pos': 'DET'}
1812*{'text': 'The capital of Finland is moved from Turku to Helsinki.', 'self': False, 'pos': 'DET'}
1813*{'date': 'January 24', 'text': 'The Philharmonic Society founded in London (later the Royal Philharmonic Society).', 'self': False, 'pos': 'DET'}
1813*{'date': 'January 28', 'text': "Jane Austen's Pride and Prejudice is published.", 'self': False, 'pos': 'NP'}
1813*{'date': 'February', 'text': 'General Harrison sends out an expedition to burn the British vessels at Fort Malden by going across Lake Erie via the Bass Islands in sleighs, but the ice is not hard enough and the expedition returns.', 'self': False, 'pos': 'NP'}
1813*{'date': 'March 4', 'text': 'James Madison is sworn in as President of the United States, for his second term.', 'self': False, 'pos': 'NP'}
1813*{'date': 'April 8', 'text': 'Colonel James Ball arrives at Fort Meigs with 200 dragoons.', 'self': False, 'pos': 'NP'}
1813*{'date': 'May 11', 'text': 'Gregory Blaxland, William Lawson and William Wentworth leave on an expedition to cross the Blue Mountains.', 'self': False, 'pos': 'NP'}
1813*{'text': 'Gregory Blaxland, William Lawson and William Wentworth succeed in crossing the Blue Mountains and return home.', 'self': False, 'pos': 'NP'}
1813*{'date': 'August 19', 'text': "Gervasio Antonio de Posadas joins Argentina's second triumvirate.", 'self': False, 'pos': 'NP'}
1813*{'date': 'September', 'text': 'Robert Southey becomes Poet Laureate of Britain.', 'self': False, 'pos': 'NP'}
1813*{'date': 'October 24–November 5', 'text': 'Persia and Russia sign the Treaty of Gulistan of 1813 at the end of the Russo-Persian War by which Persia (Iran) loses all its territories to the north of Aras River to the Russians.', 'self': True, 'pos': 'NP'}
1813*{'date': 'November 21', 'text': 'An independent government is restored in the Netherlands.', 'self': False, 'pos': 'DET'}
1813*{'text': 'Mathieu Orfila publishes his groundbreaking Traité des poisons, formalizing the field of toxicology.', 'self': False, 'pos': 'NP'}
1813*{'text': "Charles Waterton begins the process of turning his estate at Walton Hall, West Yorkshire, England, into what is, in effect, the world's first nature reserve.", 'self': False, 'pos': 'NP'}
1813*{'text': 'George Hamilton-Gordon serves as ambassador extraordinaire in Vienna.', 'self': False, 'pos': 'NP'}
1813*{'text': 'The Philomathean Society of the University of Pennsylvania is founded (the oldest continuously existing literary society in the United States).', 'self': False, 'pos': 'DET'}
1818*{'date': 'January 1', 'text': "Mary Shelley's Frankenstein is published.", 'self': False, 'pos': 'NP'}
1818*{'date': 'January 3 (21:52 UTC)', 'text': 'Venus occults Jupiter.', 'self': False, 'pos': 'NP'}
1818*{'date': 'January 6', 'text': 'Treaty of Mandeswar brings an end to the Third Anglo-Maratha War, ending the dominance of Marathas, and enhancing the power of the British East India Company, which controls territory occupied by 180 million Indians.', 'self': False, 'pos': 'NP'}
1818*{'date': 'February 5', 'text': 'Upon his death, King Charles XIII of Sweden (Charles II of Norway) is succeeded on both thrones by his adoptive son Charles XIV/III John.', 'self': False, 'pos': 'NP'}
1818*{'date': 'February 12', 'text': 'Chile proclaims its independence from Spain.', 'self': False, 'pos': 'NP'}
1818*{'date': 'March 22', 'text': 'Easter Day in Western Christianity falls on its earliest possible date.', 'self': False, 'pos': 'NP'}
1818*{'date': 'April 4', 'text': 'The U.S. Congress adopts the flag of the United States as having thirteen red and white stripes and one star for each state (twenty) with additional stars to be added whenever a new state is added to the Union.', 'self': False, 'pos': 'DET'}
1818*{'date': 'April 14–August 9', 'text': 'U.S. Survey of the Coast operations suspended.', 'self': False, 'pos': 'NP'}
1818*{'date': 'May 11', 'text': 'Charles XIV of Sweden-Norway is crowned king of Sweden.', 'self': False, 'pos': 'NP'}
1818*{'date': 'August 1', 'text': 'Separate Topographical Bureau of the US War Department.', 'self': False, 'pos': 'NP'}
1818*{'date': 'September 7', 'text': 'Carl III of Sweden-Norway is crowned king of Norway, in Trondheim.', 'self': False, 'pos': 'NP'}
1818*{'date': 'September 23', 'text': 'Border markers are formally installed for the European territory of Moresnet.', 'self': False, 'pos': 'NP'}
1818*{'date': 'October 5', 'text': 'Claudine Thévenet (known as \'Mary of St. Ignatius\') founds the Roman Catholic order Religieuses de Jésus-Marie ("Religious of Jesus And Mary") in Lyon, France.', 'self': False, 'pos': 'NP'}
1818*{'date': 'October 20', 'text': 'Treaty between the U.S. and the United Kingdom establishes the boundary between the U.S. and British North America as the 49th parallel from the Lake of the Woods to the Rocky Mountains, also creating the Northwest Angle.', 'self': False, 'pos': 'NP'}
1818*{'date': 'November 16', 'text': 'The Saint Louis Academy, which later becomes Saint Louis University, is founded by Reverend Louis William Valentine Dubourg.', 'self': False, 'pos': 'DET'}
1818*{'date': 'December 3', 'text': 'Illinois is admitted as the 21st U.S. state.', 'self': False, 'pos': 'NP'}
1818*{'date': 'December 24', 'text': 'Silent Night composed by Franz Xaver Gruber and Josef Mohr.', 'self': False, 'pos': 'NP'}
1818*{'text': 'Lord Hastings, the governor-general of India, gives approval to Sir Stamford Raffles to establish a trading station at the southern tip of the Malay Peninsula (modern-day Singapore).', 'self': False, 'pos': 'NP'}
1818*{'text': 'Shaka starts to rule the Zulu Kingdom.', 'self': False, 'pos': 'NP'}
1818*{'text': 'John Ross sets sail in search of the Northwest Passage.', 'self': False, 'pos': 'NP'}
1818*{'text': 'Old Vic theatre founded (as the Royal Coburg Hall) in London.', 'self': False, 'pos': 'NP'}
1818*{'text': "The first edition of the Farmers' Almanac is published in the United States.", 'self': False, 'pos': 'DET'}
1818*{'text': 'First Serbian dictionary, made by Vuk Karadžić.', 'self': False, 'pos': 'NP'}
1819*{'date': 'January 2', 'text': 'The Panic of 1819, the first major financial crisis in the United States, begins.', 'self': True, 'pos': 'DET'}
1819*{'date': 'January 17', 'text': 'Simón Bolívar proclaims the Republic of Gran Colombia.', 'self': False, 'pos': 'NP'}
1819*{'date': 'January 25', 'text': 'Thomas Jefferson founds the University of Virginia.', 'self': False, 'pos': 'NP'}
1819*{'date': 'January 29', 'text': 'Sir Stamford Raffles lands on the island of Singapore.', 'self': False, 'pos': 'NP'}
1819*{'date': 'February 2', 'text': 'The Supreme Court of the United States under John Marshall rules in favor of Dartmouth College in the famous Dartmouth College v. Woodward case, allowing Dartmouth to keep its charter and remain a private institution.', 'self': False, 'pos': 'DET'}
1819*{'date': 'February 6', 'text': 'A formal treaty between Hussein Shah of Johor and the British Sir Thomas Stamford Raffles establishes a trading settlement in Singapore.', 'self': False, 'pos': 'DET'}
1819*{'date': 'February 15', 'text': 'The United States House of Representatives agrees to the Tallmadge Amendment barring slaves from the new state of Missouri (the opening vote in a controversy that leads to the Missouri Compromise).', 'self': False, 'pos': 'DET'}
1819*{'date': 'February 19', 'text': 'Captain William Smith in British merchant brig Williams sights Williams Point, the northeast extremity of Livingston Island in the South Shetlands, the first land discovered south of latitude 60° S.', 'self': False, 'pos': 'NP'}
1819*{'date': 'February 22', 'text': 'Spain cedes Florida to the United States by the Adams-Onís Treaty in exchange for the American renunciation of any claims on Texas that it might have from the Louisiana Purchase and $5 million.', 'self': False, 'pos': 'NP'}
1819*{'date': 'March 1', 'text': 'The U.S. naval vessel USS Columbus is launched in Washington, DC.', 'self': False, 'pos': 'DET'}
1819*{'date': 'March 20', 'text': 'Burlington Arcade opens in London.', 'self': False, 'pos': 'NP'}
1819*{'date': 'May 22', 'text': 'The SS Savannah leaves port at Savannah, Georgia on a voyage to become the first steamship to cross the Atlantic Ocean.', 'self': False, 'pos': 'DET'}
1819*{'date': 'August 6', 'text': 'Norwich University is founded by Captain Alden Partridge in Vermont as the first private military school in the United States.', 'self': False, 'pos': 'NP'}
1819*{'date': 'September 20', 'text': 'The Carlsbad Decree is issued throughout the German Confederation.', 'self': False, 'pos': 'DET'}
1819*{'date': 'December 14', 'text': 'Alabama is admitted as the 22nd U.S. state.', 'self': False, 'pos': 'NP'}
1819*{'text': "The 'Ai Noa Movement takes power in Hawaii.", 'self': False, 'pos': 'DET'}
1819*{'text': 'Serfdom is abolished in Livonia.', 'self': False, 'pos': 'NP'}
1819*{'text': 'The city of Fernandina of Jagua (later Cienfuegos) is founded in Cuba.', 'self': False, 'pos': 'DET'}
1819*{'text': "A British Arctic expedition under William Edward Parry comprising HMS Hecla and HMS Griper reaches longitude 112°51' W in the Northwest Passage, the furthest west which will be attained by any single-season voyage for 150 years.", 'self': False, 'pos': 'DET'}
1889*{'text': 'A total eclipse is seen over parts of California and Nevada.', 'self': False, 'pos': 'DET'}
1889*{'text': 'Jack Wilson (Wovoka) experiences a vision leading to the start of the Ghost Dance movement in the Dakotas.', 'self': False, 'pos': 'NP'}
1889*{'date': 'January 4', 'text': 'An Act to Regulate Appointments in the Marine Hospital Service of the United States is signed by President Grover Cleveland.', 'self': False, 'pos': 'DET'}
1889*{'date': 'January 5', 'text': 'Preston is declared the winner of the inaugural Football League.', 'self': False, 'pos': 'NP'}
1889*{'date': 'January 8', 'text': 'Herman Hollerith receives a patent for his electric tabulating machine.', 'self': False, 'pos': 'NP'}
1889*{'date': 'January 15', 'text': 'The Coca-Cola Company, then known as the Pemberton Medicine Company, is originally incorporated in Atlanta, Georgia.', 'self': False, 'pos': 'DET'}
1889*{'date': 'January 22', 'text': 'Columbia Phonograph is formed in Washington, DC.', 'self': False, 'pos': 'NP'}
1889*{'date': 'January 30', 'text': 'Crown Prince Rudolf of Austria and his mistress Baroness Mary Vetsera commit a double suicide (or a murder suicide) in the Mayerling hunting lodge.', 'self': False, 'pos': 'NP'}
1889*{'date': 'February 5', 'text': 'The first issue of Glasgow University Magazine is published.', 'self': False, 'pos': 'DET'}
1889*{'date': 'February 11', 'text': 'The Meiji Constitution of Japan is adopted; the 1st Diet of Japan convenes in 1890.', 'self': False, 'pos': 'DET'}
1889*{'date': 'February 22', 'text': 'President Grover Cleveland signs a bill admitting North Dakota, South Dakota, Montana and Washington as U.S. states.', 'self': False, 'pos': 'NP'}
1889*{'date': 'March 11', 'text': 'The North Carolina Legislature issues a charter for the creation of Elon College.', 'self': False, 'pos': 'DET'}
1889*{'date': 'March 15', 'text': 'A German naval force shells a village in Samoa, destroying some American property; three American warships enter the Samoan harbor and prepare to fire on the three German warships found there.', 'self': False, 'pos': 'DET'}
1889*{'date': 'March 22', 'text': 'Sheffield United formed on 22 March 1889 at the Adelphi Hotel, Sheffield.', 'self': True, 'pos': 'NP'}
1889*{'date': 'March 31', 'text': 'The Eiffel Tower is inaugurated (opens May 6).', 'self': False, 'pos': 'DET'}
1889*{'date': 'April 10', 'text': 'The Hammarby Roddförening is founded, (later the Hammarby IF).', 'self': False, 'pos': 'DET'}
1889*{'date': 'May 2', 'text': 'Menelik II, Emperor of Ethiopia, signs a treaty of amity with Italy, giving Italy control over what will become Eritrea.', 'self': False, 'pos': 'NP'}
1889*{'date': 'May 6', 'text': 'The Eiffel Tower opens in Paris.', 'self': False, 'pos': 'DET'}
1889*{'date': 'June', 'text': 'Vincent van Gogh paints Starry Night.', 'self': False, 'pos': 'NP'}
1889*{'date': 'June 3', 'text': 'The first long distance electric power transmission line in the United States is completed, running 14 miles (23\xa0km) between a generator at Willamette Falls and downtown Portland, Oregon.', 'self': False, 'pos': 'DET'}
1889*{'date': 'June 6', 'text': 'The Great Seattle Fire ravages through the downtown area without any fatalities.', 'self': False, 'pos': 'DET'}
1889*{'date': 'June 8', 'text': 'The Wall Street Journal is established.', 'self': False, 'pos': 'DET'}
1889*{'date': 'June 12', 'text': 'The Armagh rail disaster near Armagh in Ireland kills 78.', 'self': False, 'pos': 'DET'}
1889*{'date': 'June 19', 'text': 'A Neapolitan baker named Raffaele Esposito invented the Pizza Margherita, named after the queen consort of Italy Margherita of Savoy.', 'self': False, 'pos': 'DET'}
1889*{'date': 'June 29–June 30', 'text': 'First Inter-Parliamentary Conference held.', 'self': False, 'pos': 'NP'}
1889*{'date': 'July 8', 'text': 'The first issue of the Wall Street Journal is published.', 'self': False, 'pos': 'DET'}
1889*{'date': 'July 14', 'text': 'International Workers Congresses of Paris, 1889 establish the Second International.', 'self': True, 'pos': 'NP'}
1889*{'date': 'July 31', 'text': 'Louise, Princess Royal and Duchess of Fife marries Alexander Duff, 1st Duke of Fife.', 'self': False, 'pos': 'NP'}
1889*{'date': 'August 14', 'text': 'The Great London Dock Strike breaks out in England.', 'self': False, 'pos': 'DET'}
1889*{'date': 'August 26', 'text': "The Prevention of Cruelty to, and Protection of, Children Act 1889, commonly known as the Children's Charter is passed in Britain.", 'self': True, 'pos': 'DET'}
1889*{'date': 'August', 'text': 'The Jewish Settlement of Moisés Ville is founded in Argentina.', 'self': False, 'pos': 'DET'}
1889*{'date': 'September 10', 'text': 'Albert Honoré Charles Grimaldi becomes Albert I, Prince of Monaco.', 'self': False, 'pos': 'NP'}
1889*{'date': 'September 17', 'text': 'Civil War veteran Charles Charles Jefferson Wright founds New York Military Academy with 75 students on 30 acres (120,000 m2) of land in Cornwall, NY.', 'self': False, 'pos': 'NP'}
1889*{'date': 'September 23', 'text': 'The Nintendo Koppai (Later Nintendo Company, Limited) is founded by Fusajiro Yamauchi to produce and market Hanafuda playing cards.', 'self': False, 'pos': 'DET'}
